ID,LX,LY,Hmax,Gele,lowBranch,crownV,H,DBH,Volume,Biomass,species_name,species_code
212360,399114.76,6786008.74,6.694276451,126.6757235,3.202212167,6.716726962,7.580695238,7.594233929,0.018081032,15.52300271,Norway Spruce,2
212386,399115.8,6786042.27,15.18543768,128.0945623,2.746706546,50.94361317,15.65584444,16.68015853,0.160692203,92.12469527,Norway Spruce,2
212417,399116.6,6786032.19,16.35581977,126.8041802,2.751276864,178.8092871,16.9349496,19.66800456,0.24290356,130.8839436,Norway Spruce,2
212418,399116.52,6786015.58,28.64043448,126.8095655,2.621911831,1427.098854,29.14174286,45.29438459,1.92728894,937.0733936,Scots pine,1
212469,399118.48,6786034.28,18.94172573,126.9682743,2.434531534,81.06324497,19.51903214,16.56174206,0.218056536,120.7957217,Norway Spruce,2
212470,399118.05,6786023.2,12.73382502,126.606175,2.144970373,100.2510683,13.31056892,13.6469631,0.104495329,60.95699655,Norway Spruce,2
212471,399118.36,6786010.3,7.534686585,126.8253134,2.389937762,20.29428432,8.265448413,8.899320238,0.026171486,19.64594301,Norway Spruce,2
212490,399118.34,6786027.43,14.77698145,126.7830185,2.276155584,131.4996057,15.33263929,14.14556151,0.123329714,81.02309932,Norway Spruce,2
212520,399119.66,6786029.64,14.04354707,126.5364529,2.28901594,67.31537303,14.5397291,14.77668175,0.130703567,82.56991084,Deciduous tree (Birch),3
212540,399120.05,6786005.69,21.07475621,126.7152438,2.124689475,723.1455306,21.86065635,20.21444762,0.430074106,206.7879331,Deciduous tree (Birch),3
212557,399121.01,6786039.01,18.05062602,127.329374,3.297531055,347.1348937,18.67222196,20.91068042,0.339530922,174.4114699,Deciduous tree (Birch),3
212576,399121.66,6786035.03,17.86849711,126.8815029,3.225191565,205.019335,18.62464299,17.65368512,0.234321646,144.5665599,Deciduous tree (Birch),3
212577,399121.43,6786020.84,8.513217839,126.6467822,2.248313772,31.66003697,9.618131349,10.24372897,0.043603707,26.95951211,Norway Spruce,2
212613,399122.48,6786038.32,20.35977748,127.0702225,6.666112777,64.16308722,20.24436151,19.95719782,0.356834092,189.8374557,Norway Spruce,2
212627,399122.52,6786026.11,23.38793621,126.7320638,2.404927126,656.3205077,23.63485569,29.11523697,0.719844723,386.3723465,Deciduous tree (Birch),3
212696,399125.01,6786021.35,6.2251859,126.6248141,2.499230769,4.382850754,7.267520635,7.313236905,0.017318911,14.38671101,Scots pine,1
212743,399126.27,6786013.69,20.76319975,126.8468003,2.386790627,783.441016,21.68001071,20.51076634,0.428021007,223.0072814,Deciduous tree (Birch),3
212757,399126.83,6786033.72,23.84021033,126.8397897,2.294223772,761.6800476,24.81653492,31.73236409,0.847090543,458.0749924,Deciduous tree (Birch),3
212772,399127.77,6786001.51,13.3768937,126.6031063,2.215148681,174.1391279,14.2108414,16.02135893,0.151862808,89.59225457,Norway Spruce,2
212834,399128.77,6786027.63,22.03792675,126.8720733,2.134964497,273.8862214,22.67397275,26.50274246,0.52791792,263.6468792,Scots pine,1
212835,399129.01,6786019.2,13.45931034,126.6606897,2.381047852,239.8932568,14.10977989,14.79384921,0.136738406,81.27782167,Norway Spruce,2
212871,399129.74,6786010.7,14.78794926,126.7420507,2.536762003,97.02104993,15.94855238,14.29812698,0.130820284,84.50432915,Deciduous tree (Birch),3
212872,399130.42,6786000.29,14.38350529,126.6064947,3.64729098,29.52977746,14.7238548,14.89533016,0.123546014,61.97031256,Norway Spruce,2
212903,399130.63,6786006.46,20.37202058,126.8779794,2.515206767,627.5971732,20.82995106,22.46446792,0.476628279,227.9946208,Deciduous tree (Birch),3
212934,399131.96,6786015.5,20.59125967,126.9887403,3.354271469,371.9043671,21.84042698,25.36898889,0.533288637,270.4502463,Deciduous tree (Birch),3
213017,399134.91,6786021.85,14.62953016,126.6004698,2.126673052,233.170938,15.24763452,16.95665476,0.175792272,108.3473116,Deciduous tree (Birch),3
213033,399134.78,6786027.26,5.032238494,126.7377615,2.196719318,6.04298282,5.89349127,6.94770119,0.015959274,10.80399666,Norway Spruce,2
213052,399135.22,6786001.42,14.57933384,126.6006662,2.710823941,58.78159708,15.13220216,17.01532698,0.173643651,83.69033701,Scots pine,1
213095,399136.18,6786014.44,15.06862385,126.7013761,2.66091737,280.5600236,15.30757341,17.7389375,0.214360266,118.4012483,Deciduous tree (Birch),3
213096,399136.58,6786003.9,14.15676226,126.6332377,3.967788825,28.0047524,14.82874449,14.24263571,0.116157478,56.35210428,Deciduous tree (Birch),3
213158,399138.19,6786001.02,12.86909872,126.6309013,2.879931902,38.24522846,13.54708757,15.05100952,0.127013293,62.02728803,Scots pine,1
213177,399138.96,6786010.48,17.6611471,126.6688529,2.604423548,105.9182037,17.63577381,17.12804881,0.211924442,102.3093645,Norway Spruce,2
213209,399139.41,6786028.66,4.503706171,126.7362938,2.129868985,22.99727433,6.168484127,8.793058929,0.025841839,20.52096945,Norway Spruce,2
